toGIG,toDRG,fpocket_pos,fpocket_dist
3.0166924133285136,0.9237795709570427,9,4.72
3.0316293592469954,0.903772871769214,9,4.99
3.093114647722752,1.0052678805402748,9,4.69
2.957585977557434,0.6814756361379419,9,5.13
3.014527753618396,0.8080244492664441,9,4.59
3.10020452302908,0.9476387490659404,9,4.79
3.129171190963442,1.1348976416328942,9,4.76
3.12182790884428,1.037847463554898,9,5.23
2.9469331064942654,0.9430816194849513,9,4.5
2.991335787822483,0.9399490980756463,9,5.04
3.139723605709191,1.1524348720710123,9,4.6
2.9371224745624036,0.8625981844102342,9,4.58
3.059891425394265,0.8147313814959146,9,4.69
2.9527725163184004,0.7836611675566634,9,4.66
3.017190665697798,0.8592535535568087,9,4.9
3.1223312404708,0.9775447761019257,9,4.73
3.0989194137405756,0.9747279078689318,9,4.75
3.0387820562878467,0.935791346699467,9,5.02
3.245663972136188,1.0966992848312072,9,5.0
3.0547801834442856,0.8764216846461811,9,5.38
3.223462224900902,0.9821083013911268,9,5.01
3.219886801602747,1.0233547776446232,9,5.35
3.1184945104914825,0.9326891237377583,9,5.23
3.2335923105919377,1.047245292347992,9,4.68
3.0493198912023827,0.8721407015600879,9,4.88
3.1198802772511165,0.9961778138216787,9,4.7
3.0629813018492027,1.0462568551250857,9,4.81
2.9149794769475834,1.0034099352272152,9,4.37
3.15338049407021,1.036316784735031,9,4.41
3.121334909401411,1.059069537498439,9,4.62
3.050148532105891,0.9070948348834204,9,4.83
2.97870877497154,0.7763602007325296,9,5.02
3.0870420242444885,0.7784172707171395,9,5.01
3.139456992982807,0.8522316444617459,9,4.97
3.102864506780528,0.9612714005421934,9,4.79
3.038576069657061,0.9471341430055632,9,4.82
3.0064604199565155,0.8876185983346789,9,5.0
3.0784575743436147,0.8008236623530929,9,4.38
3.1357234829606173,0.9082422485311997,9,5.16
3.0732014399540595,1.0332405615175475,9,4.33
3.0435216881771447,0.819961376739888,9,4.57
3.1378852658095338,0.9115981871911186,9,4.83
3.037267615188484,0.8779046242092097,9,4.45
3.148297285543562,1.0480720325529607,9,4.24
3.1811757534350895,1.1662426599708065,9,4.79
3.224264966570631,1.099741426081929,9,4.66
3.3870433084249205,1.4388086126415762,9,4.98
3.2931244267374375,1.2780910188573746,9,4.47
3.3313673761902924,1.2795718432653174,9,4.62
3.1922414236710015,1.1148933457875656,9,5.08
3.1791411537340966,1.0134111868130986,9,4.94
3.0839679251458914,0.9337572166570525,9,4.48
3.015524490669313,0.8856278597787896,9,4.49
3.2437233097040084,1.1854041998435412,9,4.47
3.233149036285187,1.209440762015385,9,4.4
3.063121629325328,0.9580650340523671,9,4.86
3.0454530716903974,1.1588121115927126,9,4.44
3.218146662267116,1.1128786549697185,9,5.24
3.1451014149270176,1.0469849821285167,9,4.95
2.928746583890898,1.0125809599958742,9,4.94
3.2097549670270524,1.1044614004708697,9,4.84
3.0044760062945173,1.0946599741559657,9,4.58
3.011309363907653,0.9239787379518917,9,5.5
3.083624955207114,1.056993131438889,9,4.94
3.1305933542774236,1.022938888884189,9,4.67
3.0604257109828565,0.9666882319653071,9,4.69
3.0082718683344165,0.9085349700690775,9,4.32
3.124109019451676,1.1003924377993246,9,5.14
2.9486158219518224,0.8309941026199033,9,4.8
3.017218681800891,0.6275238200026527,9,4.75
2.9582059247515295,0.845940800370805,9,4.79
3.090990897373882,0.918439361864985,9,4.88
3.1578971341401845,0.9507732777611599,9,5.02
2.9873112578762577,0.8090830272788777,9,4.85
3.019770583435506,0.8411265644690902,9,4.76
3.042067456532133,0.9433389803306416,9,4.59
3.0396777731173277,0.9852124969688809,9,4.36
3.117736883239544,1.0311257401147642,9,4.89
3.12247786669523,1.0129857162772784,9,5.16
3.1547096959404883,1.0648556733586216,9,4.85
3.1216014433208294,0.9676108685582926,9,4.68
3.157389886333656,1.0953362598358725,9,4.96
3.103300191293372,1.0374526758946212,9,4.62
3.1626189310884727,1.0814663846510282,9,5.05
3.0147054757198566,0.8860271946347759,9,4.86
3.031905413021124,0.9956358282861353,9,4.62
3.016181977620044,1.0010167865479271,9,4.54
3.018895427836737,0.9279022383607429,9,4.82
3.078002884426112,1.2111242499866843,9,4.34
3.1307382886626,1.205589293151106,9,4.83
3.1784716216823856,1.2043896948239838,9,4.69
3.192192827135748,1.2617295258658485,9,4.4
3.0965762232762923,1.06554312250538,9,4.55
3.1110560467152006,1.0281616990416282,9,4.79
3.091076594282958,1.1000562927696758,9,4.63
3.0680515625095968,1.189836957940497,9,4.49
3.1371297748793654,1.1798726357872626,9,4.47
3.034694499576254,0.9236710395936918,9,4.85
3.088047263568024,0.9373046394123683,9,5.11
3.1458179309211123,1.112843697170422,9,4.56
2.9951167177420266,1.0217468373445884,9,4.57
3.1072495698946367,1.1285662466855924,9,4.4
3.071334199096386,1.0823241510046528,9,4.77
3.2190078831448075,1.2348309665302535,9,4.64
3.0640445088834327,1.0387022294872692,9,4.74
3.0134133285056204,1.0220754525253273,9,4.78
3.068830695896668,1.043967731711529,9,4.29
2.923184884392478,0.9130053690426937,9,4.65
3.0076420005499047,0.9300041720582585,9,4.41
3.0402139716043606,0.8071451370037696,9,5.07
3.0002260788532564,0.8380230706919753,9,4.66
3.198773213381942,0.988526083496902,9,4.92
3.14449293456997,0.889177115768861,9,5.04
3.08823557843013,0.8448748407284519,9,5.04
2.90205655929958,0.8302354330265794,9,4.92
2.988623590861518,0.8022597919242352,9,4.92
3.129312636218042,1.0257771989157816,9,4.67
3.100579779441734,0.9518188075592073,9,4.81
3.190607345584689,0.9465077140773224,9,4.73
3.112133881826273,0.935393433684567,9,4.87
3.217703920431746,1.2345491446298813,9,4.73
3.110415300653737,1.0534862070707354,9,4.67
3.0454940395570502,1.0271665051696826,9,5.01
3.2138986267824645,1.0422157788889013,9,4.73
3.173838815711003,1.0692560662921025,9,4.56
3.3032924381325612,1.0471341391756512,9,4.89
3.1216167112018,0.7055802825572708,9,5.21
3.1695024035878063,0.9588982931346058,9,5.6
2.8829960113665165,0.7828972981193419,9,4.83
3.018150967652676,0.8503247457976363,9,5.19
3.060797743197669,1.036518094682827,9,5.68
2.9303850649569982,0.7937185321295419,9,5.16
3.1728463436951633,1.1944499702925107,9,4.96
3.024587287644812,0.9214046857659859,9,5.26
3.196917660056825,1.0414719715586063,9,4.83
3.0646461221933596,0.8593194726302423,9,5.15
3.183964712100458,1.0140051993580839,9,5.09
3.257591723664675,1.1273234910629073,9,5.23
3.2661842425989325,1.0912268383908768,9,5.35
3.205932670381013,1.0189149331285325,9,5.81
3.2115928902940873,1.175980201666492,9,5.3
3.2967772351676503,1.1939945716256541,9,5.23
3.175802877521701,1.0612715550361072,9,5.44
3.188727546990555,1.0734806323772486,9,4.84
3.09660839320164,1.0747623983702774,9,5.27
3.2184800386655628,1.043906860934404,9,5.22
3.187635005096629,1.215052350978609,9,5.26
3.401799082954824,1.2813906619563535,9,5.13
3.2375369069308166,1.1733027924925374,9,5.06
3.265233779192552,1.2658105821136998,9,5.06
3.323983542173928,1.257252344144067,9,5.67
3.1681551611236527,1.0590528069864429,9,5.64
3.2321115913370835,1.095490792839273,9,4.95
2.964661542696794,1.2019829591744724,9,4.96
3.2708602252141983,1.3787093901900944,9,5.33
2.9861909525081667,0.869485363942456,9,4.57
3.154199826711054,1.260593267463063,9,4.73
2.971818289111901,0.9545675264957676,9,5.14
3.188896214568885,1.1643773323686641,9,4.91
3.0920425360033112,0.7966265312136402,9,4.92
3.144051215662843,0.9482819461276439,9,4.84
2.967359809465424,0.8363234002051553,9,4.91
3.198172600976382,1.1981202690474957,9,5.05
3.09468807180671,1.0519148631997501,9,4.57
3.1269305737981163,1.0696646703755464,9,4.89
2.9574591812659703,0.6914341085996206,9,5.07
2.95157203190257,0.8211707576609083,9,4.66
3.016799879116332,0.8973737232569033,9,4.75
3.0375815813754645,0.9553788805792753,9,4.71
3.1063454441877383,1.0518189631157602,9,4.51
3.2939179108481307,1.1411241514940391,9,4.34
3.1618037267560624,1.053063106186026,9,4.35
3.132963967759528,1.0363229676085892,9,4.98
3.081399903793592,0.9766194183394444,9,4.64
3.1823941481750015,1.046720713825518,9,4.13
3.114074935839791,1.019793861325273,9,4.82
3.130513975629195,1.1521711643787749,9,4.11
3.1173690286900957,1.0776645467388914,9,4.76
3.0562185613119928,1.0700844806187668,9,4.44
3.0331448140311603,0.9955094599496342,9,4.63
3.177917262235099,1.0176769083053028,9,4.6
3.0208959369570763,0.922808394065833,9,4.55
3.109479024808964,1.107922174212536,9,4.61
3.022588019270736,0.9556132448089224,9,4.81
3.0679347285651155,0.8015496916671684,9,4.98
3.2005767729151047,1.0565420594634363,9,5.26
3.1617323532898842,1.1991389515993667,9,5.1
3.1556650528216323,1.3171435009617507,9,5.09
3.225131314793326,1.2351245834172986,9,4.86
3.2852561872811603,1.258409545477347,9,4.91
3.3133783159305126,1.2710049744944851,9,4.88
3.2896727317469874,1.3173405850981943,9,5.51
3.115881698869516,1.0892726651220888,9,4.71
3.197074918148628,1.24003223943031,9,4.75
3.211676540322343,1.220471569272562,9,4.98
3.0877233676439055,1.1023463635231059,9,5.08
3.174939466412463,1.2387486162810564,9,5.28
3.088448891022713,1.0384798999171188,9,4.79
3.155415345031542,1.1234952938175484,9,4.78
3.1432362065719204,1.2294328907424579,9,4.74
3.172665006363335,1.275463427740318,9,5.06
3.1559308027861785,1.1633767704254458,9,5.05
3.0070326846031348,1.1481252921295368,9,4.86
3.08110167916249,1.2341193514124607,9,5.27
3.113403256513177,1.3548682930093727,9,5.33
3.2174056726570943,1.369844636940157,9,5.83
3.070471561616998,1.0716872785511258,9,5.4
2.9815755381729416,0.9981062290442512,9,5.37
2.937861537789825,1.0012260896713556,9,4.6
3.06003234032618,0.9823620470367033,9,4.65
3.057404101107797,0.9224890381441004,9,4.73
3.1100846451877415,0.9755697002870538,9,5.14
3.057005754549786,1.0511100395841808,9,5.03
3.1008477943125885,0.9191962204278369,9,4.86
2.9859423337245232,0.8335292816784701,9,5.24
3.089158145905961,1.0117918222064957,9,5.36
3.2259362942515764,1.0160843938659856,9,5.36
3.0670180633652535,0.9498095266826764,9,5.06
3.068410460483199,1.0153931428798397,9,5.49
3.0370728552951936,0.9269932386501512,9,5.11
2.983650853405765,0.8753363833383668,9,5.14
3.2247482860653305,1.0963531657888848,9,4.54
3.0758523482291316,0.9902206088459476,9,4.91
3.119642456440464,1.0723865496172205,9,4.52
3.129034734732128,1.112018904317335,9,4.44
3.0560277541802,0.9514674688359903,9,4.32
2.987640248308843,0.819149644814124,9,4.75
3.105856518909105,1.0727565846287397,9,5.03
3.0786152677910406,1.013624355515262,9,5.47
3.092644874023387,1.047217329492646,9,5.14
3.0781773078706967,0.9404639903623938,9,5.03
3.1485146082326594,1.131149925755946,9,4.95
2.9403870769714406,0.7907470591192467,9,5.39
3.081586440646612,0.7933938307594749,9,4.88
3.0616724798510813,0.9909309711044418,9,5.01
3.0870758667191014,0.9818338764698251,9,4.92
3.100716672075014,0.9643679949785549,9,5.2
2.8612415802632447,0.7640318091076328,9,4.94
2.900335944302187,0.8347401136357796,9,4.86
3.018129501841837,1.024228106882305,9,4.94
3.0466306721158043,0.9884761125272872,9,4.77
3.039917461732538,0.943732670146479,9,4.71
3.189063172666285,1.0856184488817207,9,5.32
3.008836345102089,0.9138094866644845,9,4.97
3.003373834689428,0.8732328121407122,9,5.08
2.896737600953246,0.8942720342817542,9,5.08
2.961370717824029,0.8168474959662756,9,5.09
3.0183295458618717,0.974758287296688,9,4.71
2.88343136229928,0.8263529381853821,9,5.33
2.9236505778083437,0.9779308185792955,9,5.48
3.019319637694644,0.9236199653734547,9,5.26
3.0915965396134424,1.051592748301359,9,5.78
3.0625458572985758,0.9276516452734715,9,5.55
2.99859576147336,0.8834195307770089,9,5.29
2.9252064979739782,0.9859492634507419,9,5.74
2.89979514454572,0.919312691422398,9,5.39
2.974580597113233,0.7806644257903181,9,5.18
2.8676856392822034,0.8231590594776166,9,5.1
2.920577928597398,0.8469446970851714,9,4.95
3.0335440608575905,0.9451400443365539,9,4.64
2.9676618866707893,0.7448712577209116,9,5.24
2.8040855140270446,0.9749656739004041,9,5.11
2.8391208896182127,0.8774326468757905,9,4.98
2.7695420236882105,0.8192843197127898,9,5.16
2.9839327466520262,0.8808140129866583,9,5.1
2.93407129947481,0.9598135608132602,9,5.27
2.8422698608513532,1.1562138979125562,9,5.05
2.972828666985411,0.9912705366529386,9,5.07
2.7527164405404716,0.7512706994448695,9,5.32
3.0095111351122625,0.9277776852695401,9,5.45
3.06465250784952,0.8579321707355215,9,5.4
2.8631723398706383,0.8894302249182993,9,5.07
2.855584713931521,0.7631143826911291,9,5.35
2.7682057997997447,0.8864859659987523,9,4.89
2.808590514562803,0.8319978855658783,9,4.89
2.9563996709252347,0.9441203535032161,9,5.09
3.0361097542407225,1.0911326919267612,9,5.38
2.8891431789419513,0.8156410196920101,9,4.91
2.906724521768763,0.8641615397745901,9,4.83
2.853872175961332,0.8145515355669232,9,5.21
3.072674178468192,1.0590479235122898,9,4.79
2.7517278006721497,0.8713879335609666,9,5.01
2.7968287047408076,0.8746289712099893,9,5.56
2.9393740911706847,0.8264923014221712,9,5.18
2.837151931935814,1.0728081098284385,9,5.04
2.9671238478287476,1.0619828266357052,9,4.85
2.819475312378617,0.8827711635360442,9,4.76
2.8546402852092063,1.0371417968935797,9,5.26
2.837463259222275,0.924020592244488,9,4.95
2.73156971982383,0.9859427092757997,9,5.0
2.8902144016675426,0.8705844897917727,9,5.3
2.792085196479424,0.8280564562815821,9,4.72
2.691812801669348,0.7941673555550857,9,5.2
2.840288697046367,0.8090897680152522,9,5.12
2.851655045992007,1.0991927002960726,9,5.57
2.7912539993846575,1.0204042217987035,9,4.79
2.763041970911595,1.090291798231336,9,5.08
2.8700273439550927,0.9737680030974845,9,5.11
2.7966043237496283,1.0773989246783366,9,5.54
2.967464902639743,1.097582252773495,9,5.61
2.817427447932404,1.1575738729099565,9,5.53
2.8740530236427126,1.2039592196282642,9,5.16
2.7786988214963007,1.3357390897638886,9,5.21
2.9676499878566784,1.3185846670385082,9,5.32
2.8577293599240896,1.3827682217103907,9,5.3
3.1894163411339105,1.5805618310204863,9,5.62
2.875571136783599,1.4033119314516058,9,5.58
2.763157570674356,1.2932626274004535,9,4.99
2.6522739109145252,1.256467864154076,9,5.38
2.9604961787886843,1.3273180503656619,9,5.7
3.1822007855524266,1.6214836658986929,9,5.85
3.135426127551455,1.375615269892918,9,6.0
2.9763300872757257,1.6999782495614693,9,6.09
2.955670211803754,1.3278823709272056,9,5.57
2.878466320864434,1.3484862837937173,9,4.78
2.8449369616510887,1.2740982767052178,9,5.68
3.0381811213943157,1.292962095707633,9,5.4
2.9300564859849336,1.0763224669166989,9,4.85
3.1288508404885156,1.4396709373523837,9,5.57
3.052574172227401,1.401104869426205,9,5.19
2.9145897074138247,1.5054353696474505,9,5.05
3.159174554976175,1.2891246653089226,9,4.97
3.072827179788128,1.1888017593702411,9,5.09
3.2469088318303685,1.3963120309577641,9,5.72
3.0842856622505535,1.199295613446279,9,4.95
2.930391187797075,1.155459356127622,9,5.21
2.925648210123312,1.0416675848143082,9,5.05
2.9163903396154183,1.1019293492311204,9,5.22
3.0266941912572527,1.375029544386501,9,5.33
2.9080952370295186,1.2009774619474596,9,5.2
2.809901050972886,1.2047917802115322,9,5.5
2.990592782266218,1.3194447097240674,9,5.88
2.9227883998097686,1.270975201405741,9,5.67
2.7565724963569753,1.1868756000079437,9,5.34
3.131321323211716,1.2357171395043343,9,5.83
3.0731875703694165,1.1600618895529549,9,5.32
3.0503602653185253,1.221831550907713,9,5.49
3.047750631264332,1.2204407265844124,9,5.34
2.844647987396636,1.362811017630372,9,5.17
2.9301352573766293,1.308446197182572,9,5.23
3.1301491802817036,1.2743387222331175,9,5.28
3.0315629631890015,1.0860296759419612,9,4.94
3.1491815364486215,1.420060269251679,9,5.42
2.9767457774178347,1.2844648853499332,9,5.35
3.1396793149602935,1.0992951454747704,9,5.3
3.011799190310965,1.117362474890272,9,5.54
2.844132737484542,1.2096725559293549,9,5.32
2.9240534977694153,0.9217551166539137,9,4.99
2.9066636859847095,0.9657022578040578,9,5.6
2.9190736168903477,1.1218411864699487,9,5.28
2.931329701826816,1.0028221606129288,9,5.38
3.12250104681389,1.0982553090688902,9,5.49
2.888601637440943,0.9956603139768302,9,5.36
2.82527295011327,0.9262108195189758,9,5.06
2.839669937100848,0.6810979631328536,9,5.07
2.853591164865735,0.8599993499035005,9,5.63
2.972666590020624,0.8968730680852107,9,5.45
3.030088341188527,0.9160585324662223,9,5.12
2.885853113989183,1.0327648631439539,9,4.96
3.0611013349475176,1.0013817271292025,9,4.6
3.040035612352873,0.8966536088846141,9,4.99
2.9920236357110324,1.0650081911302427,9,4.75
3.021769489653705,1.0970460560556308,9,4.36
2.908798155189108,0.7932436784868726,9,4.87
2.9188378585746007,0.7948575138137685,9,4.95
2.803986924918424,1.0234888485644382,9,5.35
2.9725072280099467,0.9893254632424409,9,4.91
2.771146261158084,0.8412852943249689,9,4.81
3.014842797983776,0.9750501797793392,9,4.68
2.867362028429946,0.848487398948107,9,4.82
2.9601997313555213,0.9179429395235964,9,5.25
3.068973122531357,0.8894005554142276,9,4.91
2.791681173170901,0.7524748103740441,9,4.99
2.9166423152061913,0.8874386256632659,9,4.95
2.9367896054230203,0.875289964186744,9,5.06
2.973734335273789,1.0704388777235654,9,5.05
2.8354680483386274,0.9917652879553733,9,5.01
2.977570757508879,1.0736130115001281,9,5.12
2.9296621303438033,0.9692122864891082,9,5.03
3.084551872604535,1.160692117914118,9,4.79
3.108775477563937,1.0379088083635553,9,5.51
2.973711022182767,0.811336565529141,9,5.25
2.997930209741421,0.8657660464202256,9,5.23
2.998895493401771,0.7724830497591048,9,5.47
2.8004739761920887,0.9994865030253763,9,5.32
2.90949591442774,1.0009634577014264,9,4.95
3.0695231457647885,1.030313369048721,9,5.27
2.9836755557011543,1.1035256264842428,9,4.75
2.961971489351821,1.0106527738804119,9,5.32
2.889541832189169,0.7053892085677359,9,5.07
2.9933266731004076,1.0152614774298159,9,5.0
2.9040901487378497,0.8535775850683309,9,5.05
2.859692697256016,0.8117400647747997,9,4.97
2.9559640766990167,0.874884974313676,9,5.3
3.0414434004223136,0.8882138380821328,9,5.11
2.8488168932984173,0.8255541617421113,9,4.99
2.9176104311724815,0.8691728130348704,9,5.28
2.968174601270284,0.9189258120419819,9,4.87
3.0152359630587875,0.9903558227064415,9,5.37
3.0562029380469458,0.9559368953642046,9,5.35
2.9426347211917885,0.9637343701411244,9,5.19
2.8883915547151924,0.6424444175461036,9,4.98
3.053815818611021,0.676367300871156,9,5.01
3.01311946678042,0.7990649127225962,9,5.11
2.955888595276026,1.0810582491829661,9,5.22
2.8851339568601406,1.056307143097584,9,5.1
3.0832350084445763,1.1535380286796852,9,5.3
3.074397778893417,1.2311173804560305,9,5.36
3.0690859710176013,1.002771312486548,9,5.18
2.9277503515099217,1.0363811177137419,9,5.0
3.088644330489644,1.0133068521308402,9,4.96
3.1673896050286956,1.2914635386286268,9,5.28
3.323048199606794,1.2907746118734782,9,5.05
3.0654647378972366,1.1727744147308445,9,5.05
3.1392357220814953,0.9726829360077122,9,4.79
3.078557425697923,1.1273167124582495,9,5.14
3.1448936092084585,0.9892266312595955,9,5.55
3.150467448785398,0.9831075459411351,9,5.11
2.969644162612924,1.0238753153242628,9,5.11
3.1124506952963205,0.9123778804787526,9,5.87
2.9797686630105784,0.9499290429343306,9,5.55
3.0305523483674226,1.0061887288796514,9,4.87
3.1375042797305723,1.0454430048902144,9,4.99
3.066376991716159,1.0327203047746965,9,5.48
3.0003936613896016,1.0281228755023109,9,5.44
2.9146929655402367,0.9767963743201837,9,5.13
2.874606742512747,0.7810964584701335,9,5.19
2.7960099067443056,0.8088275977712829,9,4.91
2.9933849602690943,1.0356945475053485,9,5.06
2.9400594367183013,1.020732837052144,9,5.19
2.9348759407106337,0.775237355434222,9,4.89
2.849606490052597,0.8482707492763479,9,5.33
2.9207649848854813,1.0498612071446456,9,5.07
2.97128423852268,1.0781711477230047,9,5.0
3.098040087448841,0.8626932776057789,9,5.42
3.0776320672103776,0.9213872624499403,9,5.51
2.9553996664825215,0.9404267874109994,9,5.0
2.8261919671517717,1.116480524726305,9,5.19
3.028543614913285,0.9587612740405873,9,5.27
3.043435625729033,0.8071253188919295,9,5.47
2.953399168612134,0.7707052195633214,9,5.5
3.0801477902415852,1.0017108743271876,9,5.51
2.949755155553742,0.8055880119549023,9,5.02
2.9365811062229965,0.9350329159659521,9,5.42
2.842551867347428,0.7859029682586944,9,4.79
2.8594679395340723,0.6760309246128015,9,4.95
2.9302567746621575,0.78302835481873,9,5.29
2.9422613412388827,0.9877286506842831,9,5.19
3.0419208600465395,0.9263880770461204,9,5.02
2.918103175134923,0.7988061582849144,9,5.12
2.89538275995346,0.9382701958364756,9,5.15
2.840755857280191,0.742754301319615,9,5.23
2.991432494719531,1.000570437901747,9,4.87
2.9157896435703887,0.9311257113605456,9,5.12
3.052852920036351,0.921343964132689,9,5.12
3.007265216875899,0.7938646109166657,9,5.32
3.012352979915069,0.7968539194038393,9,5.22
2.963609252488989,0.774402784063657,9,5.09
2.9006682086886437,0.6898987916375642,9,5.34
3.026279272632763,0.7585254331210464,9,5.34
2.8554483656366,0.9362228630097885,9,5.63
2.8811782335426077,0.8784028096968239,9,5.59
3.0361233108442427,0.8682863051093691,9,5.28
2.9708987965086555,0.8227517079624141,9,5.67
2.919628146242538,0.8197297165166698,9,5.27
2.8354630857025893,0.9155848528020861,9,5.34
2.9857857134167256,0.776541784684656,9,5.43
2.9999378528384257,0.9069839368682568,9,5.46
2.9511134849333356,1.0352481554541513,9,5.22
3.0243516204173586,0.912765356999467,9,5.33
2.9393472601215787,0.7154990011940519,9,5.01
2.9448447278046146,0.8022534912277575,9,5.26
3.0040177838400743,0.7475599061795167,9,4.69
2.8576307153990617,0.9282583909215488,9,4.5
2.963092334375615,1.0685848836676637,9,4.48
2.9160504576960853,0.837225441090868,9,5.3
2.9549920987052642,0.9202479355728281,9,5.19
2.98941885670264,1.1650370150377185,9,5.06
3.088198346344795,1.0452048790162314,9,5.17
3.054704662095001,0.9657065277907005,9,5.21
2.9490600836419696,0.9627953096376953,9,5.08
3.082953790540292,0.9891389865089654,9,5.05
3.0714258032163566,0.8195626257986965,9,5.45
2.965084991045156,0.8470017777050783,9,5.11
2.8520425069570656,0.7685335819496476,9,5.26
2.9717231277817815,0.9112193820506355,9,4.74
2.9490441920224773,0.8633282383861978,9,4.88
3.1047943864439733,0.9346428830366127,9,5.08
2.945650885417537,0.8689251229298361,9,4.94
2.9148755117415663,0.7101610449859316,9,4.98
2.9197905615054425,0.8714911373957995,9,4.72
3.016419416851317,0.8491743824732342,9,5.07
3.060734005424107,0.8131828986867483,9,5.0
3.044549243950607,0.8746994032424141,9,5.17
3.071568118809827,0.9344745958329226,9,4.91
3.127930041563499,1.0462540316714728,9,5.12
2.8643304781890038,0.8351224458179795,9,4.93
2.9620673468379386,0.7449092442564581,9,5.15
3.0520254695364577,0.9373883898713075,9,5.26
3.026010386905115,0.7179069796566241,9,4.97
3.0412006667609988,0.8641354763874184,9,4.71
2.7667594412714354,0.9146084615791195,9,4.78
