time_ns,rg_A
0.0,36.820643324534856
0.02,36.81366483508526
0.04,36.826210195106704
0.06,36.77150528966914
0.08,36.92593644571879
0.1,36.883266344502395
0.12,36.99289936428458
0.14,37.08739741040735
0.16,37.04646813848268
0.18,37.10097067812488
0.2,37.08771139591378
0.22,37.00956059608868
0.24,37.028810118575
0.26,36.97967011372062
0.28,36.994120548729036
0.3,36.789814273421
0.32,36.890009962362505
0.34,36.9000663271672
0.36,37.04479760596979
0.38,37.016810989109366
0.4,37.092536632299634
0.42,37.03391811543027
0.44,37.01324216991321
0.46,36.94571277549353
0.48,37.0243515978735
0.5,37.04032798029876
0.52,37.1180720554379
0.54,37.08526659787592
0.56,37.10033497389461
0.58,37.05158429160712
0.6,37.0334102092539
0.62,37.24440897632848
0.64,37.223236887248746
0.66,37.323310688864986
0.68,37.43487850018239
0.7000000000000001,37.402196869913624
0.72,37.566803969110246
0.74,37.55258759566509
0.76,37.48161363067908
0.78,37.50057722399397
0.8,37.44192144058402
0.8200000000000001,37.445113915928
0.84,37.50133630456397
0.86,37.27665606260243
0.88,37.25487401042725
0.9,37.33553628854592
0.92,37.26800977612239
0.9400000000000001,37.313999537427826
0.96,37.39471130427739
0.98,37.27853349025273
1.0,37.264565232608746
1.02,37.187741356253476
1.04,37.058041648292054
1.06,37.06221253104753
1.08,37.02269364626885
1.1,37.18789358869685
1.12,37.19208349809103
1.1400000000000001,37.23161509277652
1.16,37.10924077489583
1.18,37.03771682943425
1.2,37.09745624591525
1.22,37.18522879512466
1.24,37.04732210415282
1.26,37.000991759429844
1.28,37.10283316848616
1.3,37.15549446681585
1.32,37.160233598825236
1.34,36.99726428511827
1.36,36.99435272827178
1.3800000000000001,37.07736259749984
1.4000000000000001,37.234110413336175
1.42,37.209716407114946
1.44,37.239499302365424
1.46,37.22335160653016
1.48,37.338844832228126
1.5,37.26347505538403
1.52,37.2671259118598
1.54,37.270229515581796
1.56,37.32406420211706
1.58,37.229767035448674
1.6,37.22001284272406
1.62,37.197135233330485
1.6400000000000001,37.37905053221385
1.6600000000000001,37.18578017406646
1.68,37.28437119791072
1.7,37.39713751247628
1.72,37.430399009477476
1.74,37.304380374449416
1.76,37.192196497227314
1.78,37.30692323272695
1.8,37.2400392574465
1.82,37.34965556966785
1.84,37.25645939711138
1.86,37.183473942263895
1.8800000000000001,37.28467714901319
1.9000000000000001,37.35818487172753
1.92,37.41599923265541
1.94,37.21125636403998
1.96,37.15374345913906
1.98,37.249607736345105
2.0,37.29981224238789
2.02,37.39205223582768
2.04,37.362534909634206
2.06,37.31751160151044
2.08,37.16151655516531
2.1,37.22312587754583
2.12,37.31075978244819
2.14,37.13595699111965
2.16,37.271951311227845
2.18,37.112566090867176
2.2,37.11142625306176
2.22,37.46728375326693
2.24,37.3413763185266
2.2600000000000002,37.33645746447867
2.2800000000000002,37.50568116535488
2.3000000000000003,37.33499931700193
2.32,37.30785208511071
2.34,37.32571653621784
2.36,37.40987881421175
2.38,37.37656107091548
2.4,37.48948236099327
2.42,37.417855081998155
2.44,37.5025220885075
2.46,37.4276863266243
2.48,37.40694839738119
2.5,37.31359949808107
2.52,37.35083881226043
2.54,37.38266328314298
2.56,37.25391469333322
2.58,37.26407940824332
2.6,37.33049947824963
2.62,37.458806440644764
2.64,37.54336717064831
2.66,37.367666148445345
2.68,37.353962075685786
2.7,37.4118202461831
2.72,37.31934279882983
2.74,37.15857886525825
2.7600000000000002,37.27614224957547
2.7800000000000002,37.352137512611534
2.8000000000000003,37.29490590176805
2.82,37.31215201466383
2.84,37.315621007349826
2.86,37.367140533707655
2.88,37.247924384939374
2.9,37.198049509498695
2.92,37.12886013254142
2.94,37.152849507908385
2.96,37.19877020609495
2.98,37.130468350726034
3.0,37.03875170387054
3.02,37.118011248437334
3.04,37.18078656103301
3.06,37.15263590629832
3.08,37.1560102482835
3.1,37.03243712247341
3.12,37.09652433475466
3.14,37.072505278397195
3.16,37.073808612652115
3.18,36.99137802171165
3.2,36.96490004257125
3.22,37.076073070475374
3.24,36.95819472866101
3.2600000000000002,37.14162169366439
3.2800000000000002,37.1032549649856
3.3000000000000003,37.34286547463535
3.3200000000000003,37.70687853100981
3.34,37.407884605563
3.36,37.360024393484125
3.38,37.47870691935821
3.4,37.50295620802683
3.42,37.41412118810045
3.44,37.54343583293732
3.46,37.46679111416622
3.48,37.49360620216197
3.5,37.29992187267591
3.52,37.21434916629511
3.54,37.13324029062679
3.56,37.24147530114905
3.58,37.397701786312986
3.6,37.245918951777796
3.62,37.37314633480828
3.64,37.321565318812134
3.66,37.38708185355204
3.68,37.18921082841023
3.7,37.34268647091958
3.72,37.216665170668996
3.74,37.19855271928597
3.7600000000000002,37.260199091695654
3.7800000000000002,37.489936334480085
3.8000000000000003,37.377434105828826
3.8200000000000003,37.37387297933332
3.84,37.356456443185465
3.86,37.31926064368901
3.88,37.327613257330576
3.9,37.301491172460324
3.92,37.201233028013945
3.94,37.27129856588209
3.96,37.067508186288045
3.98,37.235512536794594
4.0,37.31236751942365
4.0200000000000005,37.354668982615934
4.04,37.288321590813986
4.0600000000000005,37.28680236118652
4.08,37.28137357943954
4.1,37.32808005867729
4.12,37.38462557351873
4.14,37.43876884880736
4.16,37.33753030581689
4.18,37.161786421428395
4.2,37.324952167901706
4.22,37.25432997805304
4.24,37.25634292456304
4.26,37.39465874223342
4.28,37.28888608683986
4.3,37.339011855134714
4.32,37.3214509189381
4.34,37.207588926857106
4.36,37.138545747023706
4.38,37.25166099523678
4.4,37.14540246590954
4.42,37.10356154570632
4.44,37.074435057986435
4.46,37.02475632900201
4.48,36.94018061408268
4.5,36.90059440994704
4.5200000000000005,36.917473838883474
4.54,36.95994812663061
4.5600000000000005,37.18697836441877
4.58,37.05548576081111
4.6000000000000005,37.03097537431086
4.62,37.10645604508225
4.64,37.08336725941242
4.66,37.01410140002047
4.68,37.21000720828192
4.7,37.32818158652676
4.72,37.32849258079333
4.74,37.33833856178919
4.76,37.388736917908886
4.78,37.43662526326771
4.8,37.34473843450491
4.82,37.14300833858978
4.84,37.11720687972778
4.86,37.00310859191504
4.88,37.03358741485655
4.9,37.10496202678159
4.92,37.090821790018495
4.94,37.1148426925669
4.96,37.04672084452175
4.98,36.89753209582137
5.0,37.1061847079539
5.0200000000000005,37.02021129247846
5.04,36.94604911993929
5.0600000000000005,37.061854658270775
5.08,37.201519442516165
5.1000000000000005,36.953012599238114
5.12,36.85329568264088
5.14,36.903628852062255
5.16,37.17942523076886
5.18,37.24306692544473
5.2,37.248547489011095
5.22,37.129207667884984
5.24,37.32085559032393
5.26,37.413633340602715
5.28,37.28368829736094
5.3,37.22898639861917
5.32,37.19976292354266
5.34,37.13985475382996
5.36,37.234355469736435
5.38,37.13869691273908
5.4,37.23887210323283
5.42,37.23874936524656
5.44,37.22590512005739
5.46,37.16388509994497
5.48,37.36968611371847
5.5,37.3780613705881
5.5200000000000005,37.20237604175959
5.54,37.25613754730268
5.5600000000000005,37.133596861245806
5.58,37.03852080499174
5.6000000000000005,37.15754171173776
5.62,37.068744403911886
5.64,37.06601142616124
5.66,37.11104626490136
5.68,37.133656096634155
5.7,37.116794622269545
5.72,37.266301117593
5.74,37.280791754366774
5.76,37.3546654276831
5.78,37.0986929722483
5.8,37.31009318678545
5.82,37.337474064649854
5.84,37.33839594881359
5.86,37.327082049535434
5.88,37.20034763277611
5.9,37.26209666107166
5.92,37.257839043000196
5.94,37.22331501109675
5.96,37.40543390610532
5.98,37.54719780478006
6.0,37.546829724811204
6.0200000000000005,37.37248612182447
6.04,37.26694758449454
6.0600000000000005,37.32810328032268
6.08,37.31323895184798
6.1000000000000005,37.31152765755682
6.12,37.31518758711523
6.140000000000001,37.29657829548016
6.16,37.26578358487444
6.18,37.402070478180676
6.2,37.42336890319862
6.22,37.47281609019434
6.24,37.49160934134112
6.26,37.415584512045506
6.28,37.35031052259412
6.3,37.277831677675
6.32,37.1871877918753
6.34,37.06759736906242
6.36,37.105922234948856
6.38,37.13898065939168
6.4,37.25579458190791
6.42,37.23793796930807
6.44,37.172866002249755
6.46,37.11284113028967
6.48,37.154754052090226
6.5,37.17565089000011
6.5200000000000005,37.196248462813735
6.54,37.09128478039666
6.5600000000000005,37.19365735464341
6.58,37.25920302485566
6.6000000000000005,37.33932156566426
6.62,37.114832575765604
6.640000000000001,37.202318635163
6.66,37.00307404989233
6.68,37.18566182314273
6.7,37.15511182890031
6.72,37.181167401402035
6.74,37.18384645956584
6.76,37.33015319863055
6.78,37.322445581594415
6.8,37.28954680581089
6.82,37.38654356530169
6.84,37.24216844618823
6.86,37.217029121144684
6.88,37.38805632739681
6.9,37.330182353827304
6.92,37.29492721519798
6.94,37.229806562314906
6.96,37.402321805112514
6.98,37.33303652345552
7.0,37.35146816922564
7.0200000000000005,37.29747347715112
7.04,37.278646883100116
7.0600000000000005,37.30788467800612
7.08,37.24105205343853
7.1000000000000005,37.42665998858287
7.12,37.47626684125134
7.140000000000001,37.2920770204375
7.16,37.38358742896246
7.18,37.32232535364529
7.2,37.26342321840995
7.22,37.3370563987159
7.24,37.20943905723822
7.26,37.25189088564683
7.28,37.204712782225435
7.3,37.2364260904285
7.32,37.169568843796995
7.34,37.34876702935769
7.36,37.31429549990684
7.38,37.37986132582192
7.4,37.257661467960425
7.42,37.202407775185165
7.44,37.39159625242818
7.46,37.431329293459086
7.48,37.32984026352678
7.5,37.40465581201436
7.5200000000000005,37.16325955054424
7.54,37.103705151502666
7.5600000000000005,37.161476655998875
7.58,37.16857339176948
7.6000000000000005,37.13857101630599
7.62,37.37314437765003
7.640000000000001,37.195048539648575
7.66,37.273815572615916
7.68,37.21971385657892
7.7,37.28413514640545
7.72,37.443244628330866
7.74,37.40730591002002
7.76,37.196177468583656
7.78,37.216759528486435
7.8,37.26809650251088
7.82,37.191853625622976
7.84,37.18772379424044
7.86,37.21985593755057
7.88,37.150444997264586
7.9,37.14449944360113
7.92,37.270913201429686
7.94,37.34869120311488
7.96,37.2781734034581
7.98,37.184955948916745
8.0,37.443172988034156
8.02,37.29412797342894
8.040000000000001,37.289424406747806
8.06,37.11812141771576
8.08,37.15461747483685
8.1,37.17869168778353
8.120000000000001,37.063714455325496
8.14,36.97886577504601
8.16,37.170634102198875
8.18,36.975520452880566
8.2,36.90067227962975
8.22,36.94092960855286
8.24,36.95142517074554
8.26,37.12216756696212
8.28,37.269207370889546
8.3,37.21454755530126
8.32,37.258819227897675
8.34,37.06892714499156
8.36,37.151104320495534
8.38,37.12014020474639
8.4,37.22868602558606
8.42,37.03845040870541
8.44,37.01110242815646
8.46,37.203055670862426
8.48,37.115242517461205
8.5,36.95698178996759
8.52,37.037981769253264
8.540000000000001,36.995974538990886
8.56,36.744837018427695
8.58,36.73356334610752
8.6,36.70633159769348
8.620000000000001,36.75466211288771
8.64,36.87442572745994
8.66,36.87633899142562
8.68,36.99989128028124
8.700000000000001,36.88282080745391
8.72,36.84683803026514
8.74,36.87566266394352
8.76,36.767784494159855
8.78,36.82008395815759
8.8,36.81409058793173
8.82,36.73129301182062
8.84,36.86114880213973
8.86,36.74045416573375
8.88,36.7562238949507
8.9,36.64984558463362
8.92,36.805487879187694
8.94,36.83406110878725
8.96,36.84183652423177
8.98,36.89639932074833
9.0,36.91084809280958
9.02,36.79555701848288
9.040000000000001,36.76011072179477
9.06,36.854029892526164
9.08,36.752523375374835
9.1,36.66234382747365
9.120000000000001,36.63948736881134
9.14,36.71107409467808
9.16,36.6522640246776
9.18,36.62280126285076
9.200000000000001,36.519398047672254
9.22,36.62506914104323
9.24,36.66117965455919
9.26,36.59550117793886
9.28,36.57701046130004
9.3,36.53798315181833
9.32,36.7636202982308
9.34,36.70975922128827
9.36,36.92044641011974
9.38,36.77588219278577
9.4,36.76027836318073
9.42,36.66123501819665
9.44,36.75983732616009
9.46,36.79887879140358
9.48,36.777051280042315
9.5,36.68284892121162
9.52,36.77456160190968
9.540000000000001,36.65406345977643
9.56,36.70589497426761
9.58,36.95634813215648
9.6,36.87540802077347
9.620000000000001,37.00049323315081
9.64,37.02830000232848
9.66,37.094356374284786
9.68,37.01769691433971
9.700000000000001,37.065363391299364
9.72,37.113104108642965
9.74,36.93974762142328
9.76,37.03476062737202
9.78,37.17101369028447
9.8,36.99637405872648
9.82,37.14348511854007
9.84,37.10991345036737
9.86,37.113244148824776
9.88,37.166538926565515
9.9,37.208766184540664
9.92,37.173652926631064
9.94,37.14417235660239
9.96,37.2423158722061
9.98,37.17402289928521
10.0,37.24628449726708
10.02,37.49797095044192
10.040000000000001,37.26907884039196
10.06,37.335358610839556
10.08,37.30938567173744
10.1,37.22977113821965
10.120000000000001,37.350787112557356
10.14,37.154277404088056
10.16,37.16361649795842
10.18,37.09069524330117
10.200000000000001,37.22390663061775
10.22,37.051990451802325
10.24,37.14344344822375
10.26,37.18038402209399
10.28,37.17534813399453
10.3,37.27340212755171
10.32,37.1952224185175
10.34,37.24306205153448
10.36,37.32742934890948
10.38,37.39590127080942
10.4,37.4104577326184
10.42,37.319828680628
10.44,37.24442359136831
10.46,37.24812400141758
10.48,37.43005355335602
10.5,37.327486358120865
10.52,37.24062091069416
10.540000000000001,37.26649575057558
10.56,37.345247664935066
10.58,37.198500445061086
10.6,37.21642061300398
10.620000000000001,37.292688782937354
10.64,37.15062353173046
10.66,37.00443982646056
10.68,37.21381158708806
10.700000000000001,37.07721678286428
10.72,37.2559663538243
10.74,37.295736007307426
10.76,37.1075412058995
10.78,37.03675637718787
10.8,37.16721852855015
10.82,37.06826625404638
10.84,37.053329864851676
10.86,37.113440152219844
10.88,37.114804967653164
10.9,37.169956413265105
10.92,37.275395625197724
10.94,37.32452979969869
10.96,37.28003240616217
10.98,37.16837684612314
11.0,37.287218305373365
11.02,37.20317792013108
11.040000000000001,37.20414993290597
11.06,37.08342974748371
11.08,37.17384210018465
11.1,37.423378454550736
11.120000000000001,37.0892531410618
11.14,37.16804364139948
11.16,37.124977135709784
11.18,37.26553358417986
11.200000000000001,37.21151005325285
11.22,37.1415404027429
11.24,37.087117043967275
11.26,37.20103437340364
11.28,37.0948137406252
11.3,37.02576780583134
11.32,36.947188885534445
11.34,37.065754433284745
11.36,36.96606422183044
11.38,37.09393259458602
11.4,37.16318733521031
11.42,37.02963141046526
11.44,37.04136275228443
11.46,36.945362426685215
11.48,36.959944515866404
11.5,36.99156488990772
11.52,36.9463254685983
11.540000000000001,36.90690434962131
11.56,36.90170504013616
11.58,36.76791266430331
11.6,37.10412730360323
11.620000000000001,37.11296640382384
11.64,37.181176666476354
11.66,37.049141293910765
11.68,37.08154590586145
11.700000000000001,37.17987538695326
11.72,37.18977426538677
11.74,37.17986908679498
11.76,37.3211911555302
11.78,37.2292825154832
11.8,37.37025935892686
11.82,37.28780162836774
11.84,37.28303213056832
11.86,37.29274392804106
11.88,37.14999127985795
11.9,37.231506201719576
11.92,37.19849969187379
11.94,37.13727120221511
11.96,37.2809816869083
11.98,36.993971744226855
12.0,37.00178714942591
12.02,37.11608001504144
12.040000000000001,37.20606879096936
12.06,37.18568670336283
12.08,37.05616421720969
12.1,36.94172670987131
12.120000000000001,37.16110887735301
12.14,36.9447486504915
12.16,37.131277004819
12.18,37.187696621599514
12.200000000000001,37.0950204000308
12.22,37.220004191853924
12.24,37.104627156826346
12.26,37.04087158382132
12.280000000000001,36.99351841578692
12.3,37.04636175788757
12.32,37.06689848884828
12.34,37.175041107453346
12.36,37.283662545395984
12.38,37.12340627583705
12.4,37.110446197744594
12.42,37.06636673936939
12.44,37.020614897862906
12.46,37.09918339874354
12.48,37.149968038574194
12.5,37.16581108932184
12.52,37.270991010125385
12.540000000000001,37.149381693410696
12.56,36.90362461528923
12.58,37.07483824324192
12.6,37.0879155628231
12.620000000000001,37.009154061495906
12.64,37.224160643031745
12.66,37.20076482954278
12.68,37.1315390172516
12.700000000000001,37.086237138192025
12.72,37.1467482111942
12.74,37.06479629325016
12.76,37.103078675986445
12.780000000000001,37.20493686080816
12.8,37.017650969892486
12.82,37.13426408159246
12.84,37.21599284555866
12.86,37.15565911316495
12.88,37.28865841489557
12.9,37.22903386857661
12.92,37.329961665588954
12.94,37.32660279632005
12.96,37.37245351686985
12.98,37.21760264434522
13.0,37.31618228338345
13.02,37.12512316228611
13.040000000000001,37.23716825814181
13.06,37.126281213809705
13.08,37.220259850486975
13.1,37.31361956647031
13.120000000000001,37.16027009411312
13.14,37.20788777527719
13.16,36.967177200908125
13.18,37.2487920156246
13.200000000000001,37.169744985168606
13.22,37.09424743641953
13.24,37.131302053878265
13.26,37.05103490401709
13.280000000000001,37.05374049344856
13.3,36.845029636868546
13.32,36.848869002587755
13.34,36.97136529833642
13.36,36.86410728983682
13.38,37.10338515769917
13.4,37.12714254355565
13.42,37.08198206749197
13.44,36.859364463763676
13.46,37.0130019950613
13.48,37.08405287142289
13.5,37.043731026013376
13.52,37.19363115283795
13.540000000000001,37.10990030920118
13.56,37.13733047085364
13.58,36.94885334379728
13.6,37.05605623533903
13.620000000000001,37.255831467787864
13.64,37.209244742325126
13.66,37.06541582355575
13.68,37.12527425334578
13.700000000000001,37.22610016985198
13.72,37.251663898651486
13.74,37.32824425511851
13.76,37.243058637353236
13.780000000000001,37.159926397873214
13.8,37.215399302333886
13.82,37.141841048933834
13.84,37.32944021673848
13.86,37.2605068766099
13.88,37.1802305776316
13.9,37.2031449423324
13.92,37.03277904928901
13.94,37.065549502847034
13.96,37.020742006957306
13.98,37.12888201522085
14.0,37.11623888395715
14.02,37.10402947971851
14.040000000000001,37.19860045758255
14.06,37.05446505234475
14.08,37.19125240323218
14.1,37.33746684568484
14.120000000000001,37.178907217035885
14.14,37.126742488459264
14.16,37.15571393426549
14.18,37.359513538764254
14.200000000000001,37.19327893104549
14.22,37.08614629609322
14.24,37.15320648548088
14.26,36.95662339248924
14.280000000000001,37.28322531459354
14.3,37.29294616181626
14.32,37.245040596712315
14.34,37.28758648735904
14.36,37.24126227913025
14.38,37.18568318123947
14.4,37.25704635864563
14.42,37.276713331422556
14.44,37.18289344258419
14.46,37.126119649116966
14.48,37.07907885421258
14.5,37.178029486568605
14.52,37.03789917521099
14.540000000000001,37.311385678078246
14.56,37.145441213584114
14.58,37.146481269569364
14.6,37.1227559852541
14.620000000000001,36.97128713758465
14.64,36.898048822379664
14.66,37.01335704417122
14.68,37.110934783356534
14.700000000000001,37.11850592936881
14.72,36.984995067681965
14.74,37.21067529542813
14.76,36.992224814257895
14.780000000000001,36.89938021332015
14.8,36.91974295650819
14.82,36.993246026751635
14.84,37.03766655967308
14.86,37.24195300177834
14.88,37.05577252270199
14.9,36.98353682399538
14.92,37.01420312805002
14.94,37.021729830110075
14.96,36.96738332397693
14.98,36.912029867929874
15.0,36.90462764480332
15.02,36.77168369628255
15.040000000000001,36.797119230274
15.06,36.952277056418176
15.08,36.98948216606856
15.1,36.92839806805471
15.120000000000001,36.87806028844064
15.14,37.06572527687237
15.16,36.958051858747346
15.18,36.888429733412494
15.200000000000001,36.94371769717679
15.22,36.93741618654673
15.24,36.851127392183436
15.26,36.83611653449838
15.280000000000001,36.91374560631341
15.3,37.06506463896407
15.32,36.99874103490502
15.34,36.676565152732394
15.36,36.83722930154405
15.38,36.91600087600842
15.4,37.13804838572828
15.42,37.06879768317556
15.44,37.037168438004166
15.46,37.26371192637588
15.48,36.984827123274144
15.5,36.88871065078447
15.52,37.01772670030231
15.540000000000001,36.933544383547236
15.56,36.90724416494127
15.58,37.06586268570571
15.6,37.101219077251386
15.620000000000001,36.95042633770871
15.64,36.97004156286851
15.66,37.117184572421536
15.68,37.23327770115601
15.700000000000001,37.21909138862607
15.72,37.2599786118261
15.74,36.95035281124581
15.76,36.78145247961635
15.780000000000001,36.851969905238654
15.8,36.92132554763274
15.82,36.90285407431976
15.84,37.06379842082502
15.860000000000001,37.076773778256026
15.88,36.955897584147344
15.9,37.07742084177267
15.92,37.102893454826834
15.94,36.94071439211719
15.96,36.934301687334454
15.98,37.04860000395235
16.0,37.04448676896874
16.02,37.030885262868324
16.04,36.97777480752132
16.06,37.00858536126889
16.080000000000002,36.79500126426943
16.1,36.95205445155095
16.12,36.90882742905807
16.14,36.884042820191546
16.16,36.942462350606775
16.18,36.81527458937454
16.2,36.990159464636946
16.22,37.07663643588679
16.240000000000002,36.95019907738281
16.26,37.23001566722518
16.28,37.19573192271515
16.3,37.105901094488985
16.32,37.03682561994262
16.34,37.09916668863491
16.36,37.17851597023093
16.38,37.11907826635535
16.4,37.017615371624515
16.42,37.01831160842937
16.44,37.12558914122992
16.46,37.097421372702286
16.48,36.89947991184504
16.5,36.79821597577813
16.52,36.89278160952865
16.54,36.889940536935676
16.56,36.84683058623496
16.580000000000002,36.77509382227877
16.6,36.801304613842085
16.62,36.828137877756596
16.64,36.9603381898223
16.66,36.930830134254016
16.68,37.064138785465225
16.7,36.87781087375658
16.72,36.85686845585222
16.740000000000002,36.74936654894207
16.76,36.59881770941268
16.78,36.762975232509355
16.8,36.7453273137367
16.82,37.00807809139136
16.84,36.81617200265239
16.86,36.85029734820907
